24,0,PHI1004
24,0,PHI1005
24,0,FLF1105
24,0,FLF1106
24,0,FLF1107
24,0,HIS1002
24,0,INT2202
24,0,FLF1108
24,0,FLF1109
24,0,INT1006
24,0,POL1001
24,0,INT2203
24,0,PHY1100
24,0,MAT1093
24,0,MAT1094
24,0,INT2205
24,0,INT2204
24,0,INT2208
24,0,PHY1103
24,0,MAT1095
24,0,INT2209
24,0,INT2206
24,0,INT1050
